experiment,batch,plate_id,well.name,treatment_type,Stimulant,Stimulant dose,Stimulant unit,Treatment,Treatment concentration,Treatment unit,Treatment 2,Treatment 2 concentration,Treatment 2 unit,obj.Mean(area).um2.meas,dmso_median_raw,fsk_2_5uM_median_raw,normalized_cyst_swelling_pct
target_validation,Batch3791_and_Batch3753,2,L21,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,DMSO,0.1,pct,1499.983645,1632.4567935,2985.790952,-9.788650324678848
target_validation,Batch3791_and_Batch3753,2,L22,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,DMSO,0.1,pct,1666.719485,1632.4567935,2985.790952,2.531724429240443
target_validation,Batch3791_and_Batch3753,2,M03,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1813.427729,1632.4567935,2985.790952,13.37222845986415
target_validation,Batch3791_and_Batch3753,2,M04,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1876.125546,1632.4567935,2985.790952,18.005069255776124
target_validation,Batch3791_and_Batch3753,2,M05,treatment,FSK,0.79,uM,DMSO,0.1,pct,CPA,0.001,uM,2055.784364,1632.4567935,2985.790952,31.280343279682327
target_validation,Batch3791_and_Batch3753,2,M07,treatment,FSK,0.79,uM,DPCPX,0.001,uM,DMSO,0.1,pct,2385.864376,1632.4567935,2985.790952,55.67047707825961
target_validation,Batch3791_and_Batch3753,2,M08,treatment,FSK,0.79,uM,DPCPX,0.001,uM,DMSO,0.1,pct,2300.603372,1632.4567935,2985.790952,49.37040673240349
target_validation,Batch3791_and_Batch3753,2,M09,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,0.1,uM,2039.787962,1632.4567935,2985.790952,30.098343852598486
target_validation,Batch3791_and_Batch3753,2,M10,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,0.1,uM,1907.785592,1632.4567935,2985.790952,20.34448009537919
target_validation,Batch3791_and_Batch3753,2,M11,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,1.0,uM,2167.02591,1632.4567935,2985.790952,39.50015693777376
target_validation,Batch3791_and_Batch3753,2,M12,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,1.0,uM,2160.519911,1632.4567935,2985.790952,39.019418388529495
target_validation,Batch3791_and_Batch3753,2,M13,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,DMSO,0.1,pct,2125.500135,1632.4567935,2985.790952,36.43175178896512
target_validation,Batch3791_and_Batch3753,2,M14,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,DMSO,0.1,pct,2480.621879,1632.4567935,2985.790952,62.67225874503041
target_validation,Batch3791_and_Batch3753,2,M15,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,0.1,uM,1976.763556,1632.4567935,2985.790952,25.441370879282374
target_validation,Batch3791_and_Batch3753,2,M16,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,0.1,uM,2103.845258,1632.4567935,2985.790952,34.83163870056117
target_validation,Batch3791_and_Batch3753,2,M17,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,1.0,uM,2089.66106,1632.4567935,2985.790952,33.783545891337965
target_validation,Batch3791_and_Batch3753,2,M18,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,1.0,uM,2184.909561,1632.4567935,2985.790952,40.82160817638152
target_validation,Batch3791_and_Batch3753,2,M19,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,807.144704,1632.4567935,2985.790952,-60.9836147500152
target_validation,Batch3791_and_Batch3753,2,M20,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,834.138368,1632.4567935,2985.790952,-58.989010251897824
target_validation,Batch3791_and_Batch3753,2,M21,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,3176.104598,1632.4567935,2985.790952,114.0625761054416
target_validation,Batch3791_and_Batch3753,2,M22,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,3045.417192,1632.4567935,2985.790952,104.40587711656435
target_validation,Batch3791_and_Batch3753,2,N03,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2008.684135,1632.4567935,2985.790952,27.80003291404397
target_validation,Batch3791_and_Batch3753,2,N04,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1935.452431,1632.4567935,2985.790952,22.38882655824134
target_validation,Batch3791_and_Batch3753,2,N05,treatment,FSK,0.79,uM,DMSO,0.1,pct,CPA,0.001,uM,2208.048737,1632.4567935,2985.790952,42.53139846392195
target_validation,Batch3791_and_Batch3753,2,N06,treatment,FSK,0.79,uM,DMSO,0.1,pct,CPA,0.001,uM,2223.027667,1632.4567935,2985.790952,43.63821527674829
target_validation,Batch3791_and_Batch3753,2,N07,treatment,FSK,0.79,uM,DPCPX,0.001,uM,DMSO,0.1,pct,2281.511818,1632.4567935,2985.790952,47.95970163196025
target_validation,Batch3791_and_Batch3753,2,N08,treatment,FSK,0.79,uM,DPCPX,0.001,uM,DMSO,0.1,pct,2541.212049,1632.4567935,2985.790952,67.14936217284583
target_validation,Batch3791_and_Batch3753,2,N09,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,0.1,uM,2014.707749,1632.4567935,2985.790952,28.24512727319887
target_validation,Batch3791_and_Batch3753,2,N10,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,0.1,uM,1919.508919,1632.4567935,2985.790952,21.21073525685343
target_validation,Batch3791_and_Batch3753,2,N11,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,1.0,uM,2067.783726,1632.4567935,2985.790952,32.16699510359696
target_validation,Batch3791_and_Batch3753,2,N12,treatment,FSK,0.79,uM,DPCPX,0.001,uM,CPA,1.0,uM,2039.206099,1632.4567935,2985.790952,30.055349075857972
target_validation,Batch3791_and_Batch3753,2,N13,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,DMSO,0.1,pct,2369.50576,1632.4567935,2985.790952,54.461713086214104
target_validation,Batch3791_and_Batch3753,2,N14,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,DMSO,0.1,pct,2211.137596,1632.4567935,2985.790952,42.75963913756486
target_validation,Batch3791_and_Batch3753,2,N15,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,0.1,uM,2161.525125,1632.4567935,2985.790952,39.09369523979249
target_validation,Batch3791_and_Batch3753,2,N16,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,0.1,uM,2074.921564,1632.4567935,2985.790952,32.6944212352119
target_validation,Batch3791_and_Batch3753,2,N17,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,1.0,uM,2106.744907,1632.4567935,2985.790952,35.045898348245956
target_validation,Batch3791_and_Batch3753,2,N18,treatment,FSK,0.79,uM,Capadenoson,0.001,uM,CPA,1.0,uM,2091.090776,1632.4567935,2985.790952,33.889189866332636
target_validation,Batch3791_and_Batch3753,2,N19,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,824.6569723,1632.4567935,2985.790952,-59.68960556610381
target_validation,Batch3791_and_Batch3753,2,N20,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,790.849024,1632.4567935,2985.790952,-62.18772830154646
target_validation,Batch3791_and_Batch3753,2,N21,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,2868.488742,1632.4567935,2985.790952,91.33235429969383
target_validation,Batch3791_and_Batch3753,2,N22,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,2887.794663,1632.4567935,2985.790952,92.75889931658739
target_validation,Batch3791_and_Batch3753,3,C03,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2190.618762,1609.2915684999998,2983.216596,42.311420336944124
target_validation,Batch3791_and_Batch3753,3,C04,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2206.092819,1609.2915684999998,2983.216596,43.43768681366422
target_validation,Batch3791_and_Batch3753,3,C05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,1.0,uM,2532.4929,1609.2915684999998,2983.216596,67.19444751507739
target_validation,Batch3791_and_Batch3753,3,C06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,1.0,uM,2380.612194,1609.2915684999998,2983.216596,56.1399355904811
target_validation,Batch3791_and_Batch3753,3,C07,treatment,FSK,2.5,uM,Finerenone,1.0,uM,DMSO,0.1,pct,3427.951816,1609.2915684999998,2983.216596,132.36968619817935
target_validation,Batch3791_and_Batch3753,3,C08,treatment,FSK,2.5,uM,Finerenone,1.0,uM,DMSO,0.1,pct,3053.74768,1609.2915684999998,2983.216596,105.13354677935654
target_validation,Batch3791_and_Batch3753,3,C09,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,0.1,uM,2829.877599,1609.2915684999998,2983.216596,88.83934756767503
target_validation,Batch3791_and_Batch3753,3,C10,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,0.1,uM,2711.844024,1609.2915684999998,2983.216596,80.24837115793787
target_validation,Batch3791_and_Batch3753,3,C11,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,1.0,uM,2674.099903,1609.2915684999998,2983.216596,77.50119643992
target_validation,Batch3791_and_Batch3753,3,C12,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,1.0,uM,2667.332124,1609.2915684999998,2983.216596,77.00860922704167
target_validation,Batch3791_and_Batch3753,3,C13,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,DMSO,0.1,pct,2445.987668,1609.2915684999998,2983.216596,60.8982355480092
target_validation,Batch3791_and_Batch3753,3,C14,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,DMSO,0.1,pct,2495.29378,1609.2915684999998,2983.216596,64.4869402453621
target_validation,Batch3791_and_Batch3753,3,C15,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,0.1,uM,2328.289423,1609.2915684999998,2983.216596,52.33166585576302
target_validation,Batch3791_and_Batch3753,3,C16,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,0.1,uM,2131.577212,1609.2915684999998,2983.216596,38.01412981393558
target_validation,Batch3791_and_Batch3753,3,C17,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,1.0,uM,1951.220415,1609.2915684999998,2983.216596,24.887009091185664
target_validation,Batch3791_and_Batch3753,3,C18,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,1.0,uM,1986.17694,1609.2915684999998,2983.216596,27.43129093337665
target_validation,Batch3791_and_Batch3753,3,C19,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1880.737624,1609.2915684999998,2983.216596,19.756977278005092
target_validation,Batch3791_and_Batch3753,3,C20,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1830.547995,1609.2915684999998,2983.216596,16.10396652447617
target_validation,Batch3791_and_Batch3753,3,C21,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1056.405504,1609.2915684999998,2983.216596,-40.24135621912598
target_validation,Batch3791_and_Batch3753,3,C22,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1123.556652,1609.2915684999998,2983.216596,-35.353815293971685
target_validation,Batch3791_and_Batch3753,3,D03,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2235.486496,1609.2915684999998,2983.216596,45.577081352060894
target_validation,Batch3791_and_Batch3753,3,D04,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2336.200801,1609.2915684999998,2983.216596,52.90748897868811
target_validation,Batch3791_and_Batch3753,3,D05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,1.0,uM,2541.100242,1609.2915684999998,2983.216596,67.82092580375532
target_validation,Batch3791_and_Batch3753,3,D06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,1.0,uM,2238.327834,1609.2915684999998,2983.216596,45.78388579503478
target_validation,Batch3791_and_Batch3753,3,D07,treatment,FSK,2.5,uM,Finerenone,1.0,uM,DMSO,0.1,pct,3285.596559,1609.2915684999998,2983.216596,122.00847622305939
target_validation,Batch3791_and_Batch3753,3,D08,treatment,FSK,2.5,uM,Finerenone,1.0,uM,DMSO,0.1,pct,2911.996332,1609.2915684999998,2983.216596,94.81629182273558
target_validation,Batch3791_and_Batch3753,3,D09,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,0.1,uM,2997.655443,1609.2915684999998,2983.216596,101.05091957064593
target_validation,Batch3791_and_Batch3753,3,D10,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,0.1,uM,2753.141413,1609.2915684999998,2983.216596,83.2541675568247
target_validation,Batch3791_and_Batch3753,3,D11,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,1.0,uM,2408.857993,1609.2915684999998,2983.216596,58.19578277534507
target_validation,Batch3791_and_Batch3753,3,D12,treatment,FSK,2.5,uM,Finerenone,1.0,uM,Aldosterone,1.0,uM,2460.668024,1609.2915684999998,2983.216596,61.966733152038756
target_validation,Batch3791_and_Batch3753,3,D13,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,DMSO,0.1,pct,2521.255211,1609.2915684999998,2983.216596,66.37652158934851
target_validation,Batch3791_and_Batch3753,3,D14,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,DMSO,0.1,pct,2445.593914,1609.2915684999998,2983.216596,60.869576487862616
target_validation,Batch3791_and_Batch3753,3,D15,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,0.1,uM,2123.7516,1609.2915684999998,2983.216596,37.4445490985861
target_validation,Batch3791_and_Batch3753,3,D16,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,0.1,uM,2379.116296,1609.2915684999998,2983.216596,56.03105788827332
target_validation,Batch3791_and_Batch3753,3,D17,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,1.0,uM,1904.02085,1609.2915684999998,2983.216596,21.451627679880822
target_validation,Batch3791_and_Batch3753,3,D18,treatment,FSK,2.5,uM,Esaxerenone,1.0,uM,Aldosterone,1.0,uM,2136.118221,1609.2915684999998,2983.216596,38.34464340886316
target_validation,Batch3791_and_Batch3753,3,D19,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1953.636272,1609.2915684999998,2983.216596,25.06284525048439
target_validation,Batch3791_and_Batch3753,3,D20,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1945.708952,1609.2915684999998,2983.216596,24.485861802237242
target_validation,Batch3791_and_Batch3753,3,D21,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1056.719994,1609.2915684999998,2983.216596,-40.21846632384747
target_validation,Batch3791_and_Batch3753,3,D22,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1103.532218,1609.2915684999998,2983.216596,-36.81127720777324
target_validation,Batch3791_and_Batch3753,3,E03,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,949.45536,1609.2915684999998,2983.216596,-48.02563424444203
target_validation,Batch3791_and_Batch3753,3,E04,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,828.136064,1609.2915684999998,2983.216596,-56.855759147309044
target_validation,Batch3791_and_Batch3753,3,E05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.1,uM,2470.767675,1609.2915684999998,2983.216596,62.70182792051948
target_validation,Batch3791_and_Batch3753,3,E06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.1,uM,2721.604832,1609.2915684999998,2983.216596,80.95880351811991
target_validation,Batch3791_and_Batch3753,3,E07,treatment,FSK,2.5,uM,Finerenone,0.1,uM,DMSO,0.1,pct,3113.258556,1609.2915684999998,2983.216596,109.46499680820466
target_validation,Batch3791_and_Batch3753,3,E08,treatment,FSK,2.5,uM,Finerenone,0.1,uM,DMSO,0.1,pct,3191.140528,1609.2915684999998,2983.216596,115.13357190809305
target_validation,Batch3791_and_Batch3753,3,E09,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,0.1,uM,2981.993131,1609.2915684999998,2983.216596,99.91095110901165
target_validation,Batch3791_and_Batch3753,3,E10,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,0.1,uM,2925.418208,1609.2915684999998,2983.216596,95.79319199787994
target_validation,Batch3791_and_Batch3753,3,E11,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,1.0,uM,2359.756247,1609.2915684999998,2983.216596,54.62195268875396
target_validation,Batch3791_and_Batch3753,3,E12,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,1.0,uM,2588.948216,1609.2915684999998,2983.216596,71.30350112935837
target_validation,Batch3791_and_Batch3753,3,E13,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,DMSO,0.1,pct,3021.582662,1609.2915684999998,2983.216596,102.79244247190186
target_validation,Batch3791_and_Batch3753,3,E14,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,DMSO,0.1,pct,2791.090274,1609.2915684999998,2983.216596,86.01624410688596
target_validation,Batch3791_and_Batch3753,3,E15,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,0.1,uM,2690.427759,1609.2915684999998,2983.216596,78.68960597269563
target_validation,Batch3791_and_Batch3753,3,E16,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,0.1,uM,2609.223365,1609.2915684999998,2983.216596,72.77921112766103
target_validation,Batch3791_and_Batch3753,3,E17,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,1.0,uM,2208.1858,1609.2915684999998,2983.216596,43.5900227095907
target_validation,Batch3791_and_Batch3753,3,E18,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,1.0,uM,2372.396357,1609.2915684999998,2983.216596,55.54195267033958
target_validation,Batch3791_and_Batch3753,3,E19,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2283.913012,1609.2915684999998,2983.216596,49.10176537998905
target_validation,Batch3791_and_Batch3753,3,E20,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2206.634028,1609.2915684999998,2983.216596,43.477078264374214
target_validation,Batch3791_and_Batch3753,3,E21,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,DMSO,0.1,pct,1592.490193,1609.2915684999998,2983.216596,-1.2228742590541184
target_validation,Batch3791_and_Batch3753,3,E22,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,DMSO,0.1,pct,1557.716996,1609.2915684999998,2983.216596,-3.753812723962457
target_validation,Batch3791_and_Batch3753,3,F03,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,919.0898958,1609.2915684999998,2983.216596,-50.235759512722
target_validation,Batch3791_and_Batch3753,3,F04,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,957.261993,1609.2915684999998,2983.216596,-47.457434899954876
target_validation,Batch3791_and_Batch3753,3,F05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.1,uM,2771.894003,1609.2915684999998,2983.216596,84.61905935402285
target_validation,Batch3791_and_Batch3753,3,F06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.1,uM,2634.878932,1609.2915684999998,2983.216596,74.64653041266475
target_validation,Batch3791_and_Batch3753,3,F07,treatment,FSK,2.5,uM,Finerenone,0.1,uM,DMSO,0.1,pct,3278.829983,1609.2915684999998,2983.216596,121.51597656954392
target_validation,Batch3791_and_Batch3753,3,F09,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,0.1,uM,2464.892002,1609.2915684999998,2983.216596,62.27417190709847
target_validation,Batch3791_and_Batch3753,3,F10,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,0.1,uM,2740.219024,1609.2915684999998,2983.216596,82.31362213102999
target_validation,Batch3791_and_Batch3753,3,F11,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,1.0,uM,2579.323927,1609.2915684999998,2983.216596,70.60300519199909
target_validation,Batch3791_and_Batch3753,3,F12,treatment,FSK,2.5,uM,Finerenone,0.1,uM,Aldosterone,1.0,uM,2356.254551,1609.2915684999998,2983.216596,54.36708463337167
target_validation,Batch3791_and_Batch3753,3,F13,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,DMSO,0.1,pct,2689.092251,1609.2915684999998,2983.216596,78.59240212435827
target_validation,Batch3791_and_Batch3753,3,F14,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,DMSO,0.1,pct,2757.747072,1609.2915684999998,2983.216596,83.58938664868306
target_validation,Batch3791_and_Batch3753,3,F15,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,0.1,uM,2640.728398,1609.2915684999998,2983.216596,75.07227897120465
target_validation,Batch3791_and_Batch3753,3,F16,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,0.1,uM,2445.591621,1609.2915684999998,2983.216596,60.869409593748735
target_validation,Batch3791_and_Batch3753,3,F17,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,1.0,uM,2438.488397,1609.2915684999998,2983.216596,60.35240729319926
target_validation,Batch3791_and_Batch3753,3,F18,treatment,FSK,2.5,uM,Esaxerenone,0.1,uM,Aldosterone,1.0,uM,2211.411719,1609.2915684999998,2983.216596,43.824818563471446
target_validation,Batch3791_and_Batch3753,3,F19,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2363.646874,1609.2915684999998,2983.216596,54.90512876620555
target_validation,Batch3791_and_Batch3753,3,F20,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2245.986463,1609.2915684999998,2983.216596,46.34131279044629
target_validation,Batch3791_and_Batch3753,3,F21,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,DMSO,0.1,pct,1542.69797,1609.2915684999998,2983.216596,-4.8469601446284045
target_validation,Batch3791_and_Batch3753,3,F22,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,DMSO,0.1,pct,1452.837492,1609.2915684999998,2983.216596,-11.387380924611598
target_validation,Batch3791_and_Batch3753,3,G03,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,2983.216596,1609.2915684999998,2983.216596,100.0
target_validation,Batch3791_and_Batch3753,3,G04,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,3132.776114,1609.2915684999998,2983.216596,110.88556617038549
target_validation,Batch3791_and_Batch3753,3,G05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.001,uM,3183.206629,1609.2915684999998,2983.216596,114.55610961275684
target_validation,Batch3791_and_Batch3753,3,G06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.001,uM,3395.76605,1609.2915684999998,2983.216596,130.02707176465637
target_validation,Batch3791_and_Batch3753,3,G07,treatment,FSK,2.5,uM,Finerenone,0.001,uM,DMSO,0.1,pct,3128.657718,1609.2915684999998,2983.216596,110.58581211411841
target_validation,Batch3791_and_Batch3753,3,G08,treatment,FSK,2.5,uM,Finerenone,0.001,uM,DMSO,0.1,pct,3207.126033,1609.2915684999998,2983.216596,116.29706370568314
target_validation,Batch3791_and_Batch3753,3,G09,treatment,FSK,2.5,uM,Finerenone,0.001,uM,Aldosterone,0.1,uM,2640.925213,1609.2915684999998,2983.216596,75.08660398865905
target_validation,Batch3791_and_Batch3753,3,G10,treatment,FSK,2.5,uM,Finerenone,0.001,uM,Aldosterone,0.1,uM,2657.540765,1609.2915684999998,2983.216596,76.29595323752119
target_validation,Batch3791_and_Batch3753,3,G11,treatment,FSK,2.5,uM,Finerenone,0.001,uM,Aldosterone,1.0,uM,2671.661888,1609.2915684999998,2983.216596,77.3237475288658
target_validation,Batch3791_and_Batch3753,3,G12,treatment,FSK,2.5,uM,Finerenone,0.001,uM,Aldosterone,1.0,uM,2615.673697,1609.2915684999998,2983.216596,73.2486932224546
target_validation,Batch3791_and_Batch3753,3,G13,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,DMSO,0.1,pct,2903.113544,1609.2915684999998,2983.216596,94.16976542411807
target_validation,Batch3791_and_Batch3753,3,G14,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,DMSO,0.1,pct,3013.951745,1609.2915684999998,2983.216596,102.23703247155527
target_validation,Batch3791_and_Batch3753,3,G15,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,Aldosterone,0.1,uM,2798.007762,1609.2915684999998,2983.216596,86.51972776585876
target_validation,Batch3791_and_Batch3753,3,G16,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,Aldosterone,0.1,uM,2954.343335,1609.2915684999998,2983.216596,97.89848351095705
target_validation,Batch3791_and_Batch3753,3,G17,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,Aldosterone,1.0,uM,2342.243482,1609.2915684999998,2983.216596,53.347300531651456
target_validation,Batch3791_and_Batch3753,3,G18,treatment,FSK,2.5,uM,Esaxerenone,0.001,uM,Aldosterone,1.0,uM,2547.272242,1609.2915684999998,2983.216596,68.27014973347954
target_validation,Batch3791_and_Batch3753,3,G19,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1102.854909,1609.2915684999998,2983.216596,-36.860574584736554
target_validation,Batch3791_and_Batch3753,3,G20,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1118.478773,1609.2915684999998,2983.216596,-35.723404529072795
target_validation,Batch3791_and_Batch3753,3,G21,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,DMSO,0.1,pct,1583.675343,1609.2915684999998,2983.216596,-1.8644558463725702
target_validation,Batch3791_and_Batch3753,3,G22,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,DMSO,0.1,pct,1671.701102,1609.2915684999998,2983.216596,4.5424264243559795
target_validation,Batch3791_and_Batch3753,3,H04,stim_only,FSK,2.5,uM,DMSO,0.1,pct,DMSO,0.1,pct,3149.655192,1609.2915684999998,2983.216596,112.11409594181805
target_validation,Batch3791_and_Batch3753,3,H05,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.001,uM,3134.334207,1609.2915684999998,2983.216596,110.9989706843738
target_validation,Batch3791_and_Batch3753,3,H06,treatment,FSK,2.5,uM,DMSO,0.1,pct,Aldosterone,0.001,uM,3297.810596,1609.2915684999998,2983.216596,122.89746483273808
target_validation,Batch3791_and_Batch3753,3,H07,treatment,FSK,2.5,uM,Finerenone,0.001,uM,DMSO,0.1,pct,3131.380743,1609.2915684999998,2983.216596,110.78400524296438
target_validation,Batch3791_and_Batch3753,3,H08,treatment,FSK,2.5,uM,Finerenone,0.001,uM,DMSO,0.1,pct,3176.564252,1609.2915684999998,2983.216596,114.07264968102488
target_validation,Batch3791_and_Batch3753,3,H09,treatment,FSK,2.5,uM,Finerenone,0.001,uM,Aldosterone,0.1,uM,2848.765814,1609.2915684999998,2983.216596,90.21411071864325
