QSPRID,qrySmiles,hitSmiles,anonIdx,mw,id,qry_molecule_chembl_id,target_id,provider,QSPRID,predictions,nn_max,nn_min,nn_mean,nn_sum,n_chiral_centers,logP,lipinski_violations,nn_index,nn_smiles,tsne1,tsne2
VS_set_ADORA1_16631,COc1ccc(-c2nc(-c3ccccc3)c4[nH]cnc4n2)cc1,CCOC1=CC=C(C=C1)C2=NC=C(C(=N2)C3=CC=CN=C3)C,B24R3.4607,291.348,PV-002857567733,CHEMBL207760,ADORA1,enamine,VS_set_ADORA1_16631,7.0274696,0.17563989408649602,0.16785714285714284,0.17324898279339346,1.7324898279339347,0,3.912720000000002,0,1100,CN1C(=O)C2Nc3cnccc3C2N(C)C1=O,-32.876907,-2.0716047
VS_set_ADORA1_16636,COc1ccc(-c2nc(-c3ccccc3)c4[nH]cnc4n2)cc1,COC1=CC=C(C=C1F)C2=NC=C(C(=N2)C3=CC=CN=C3)C,B24R3.2017195,295.312,PV-002818154328,CHEMBL207760,ADORA1,enamine,VS_set_ADORA1_16636,7.521365,0.16476774758983348,0.15569395017793594,0.16132213141672286,1.6132213141672285,0,3.6617200000000025,0,1100,CN1C(=O)C2Nc3cnccc3C2N(C)C1=O,-33.009796,-2.692529
VS_set_ADORA1_16649,COc1ccc(-c2nc(-c3ccccc3)c4[nH]cnc4n2)cc1,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)C,B22R3.418,281.374,Z48854078,CHEMBL207760,ADORA1,enamine,VS_set_ADORA1_16649,7.056985,0.22823098075160403,0.21671525753158405,0.22160749173874503,2.2160749173874503,0,4.794120000000004,0,3340,COc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)cc1,12.189893,19.44097
VS_set_ADORA1_16750,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2Cl)nc1N,NC1=NC(=C(S1)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,B21R3.210,286.781,Z3241472687,CHEMBL375764,ADORA1,enamine,VS_set_ADORA1_16750,7.440124,0.2632066728452271,0.2408622305529522,0.2572028266282592,2.572028266282592,0,4.7127000000000026,0,2407,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,30.254364,7.2704988
VS_set_ADORA1_16780,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2Cl)nc1N,NC1=NC(=C(S1)C2=CC=C(C=C2)F)C3=CC=CC=C3,B21R3.210,270.326,Z3241472700,CHEMBL375764,ADORA1,enamine,VS_set_ADORA1_16780,7.543852,0.2637979420018709,0.23800564440263405,0.25653409519790066,2.5653409519790067,0,4.198400000000002,0,2407,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,30.559092,7.421631
VS_set_ADORA1_17152,CC(Oc1cccc(Cl)c1)C(=O)Nc2nc(-c3ccccc3)n[nH]2,CC(OC1=CC(=CC(=C1)Cl)Cl)C(=O)NCC2=NC(=NN2)C3=CC=CC=C3,B28R3.3097266,391.252,Z1049855074,CHEMBL2151249,ADORA1,enamine,VS_set_ADORA1_17152,7.1864977,0.13624454148471615,0.12977777777777777,0.13370758758893403,1.3370758758893402,1,3.8622000000000014,0,1460,CCCn1c(=O)c2[nH]c(-c3ccccc3)cc2n(CCC)c1=O,-9.814258,2.7082639
VS_set_ADORA1_17470,COc1ccccc1C(=O)Nc1nc(N)nc(-c2ccco2)c1[N+](=O)[O-],CCC1=CC=CN=C1CNC2=CC(=NC(=N2)C)C3=CC=CO3,B24R3.5924831,294.352,PV-002507281073,CHEMBL563034,ADORA1,enamine,VS_set_ADORA1_17470,7.052292,0.09833187006145742,0.09074733096085409,0.09508760886315534,0.9508760886315535,0,3.6145200000000024,0,1786,Cc1cccnc1CNC(=O)c1cc(N)nc(-c2ccco2)c1,12.176321,11.149558
VS_set_ADORA1_17727,COc1cccc(CNc2nc(N)c3nc(-c4cnccn4)sc3n2)c1,COC1=CC=CC(=C1)CCNC(=O)C2=CSC(=N2)C3=CC=CC=N3,B26R3.14218,339.413,Z952898730,CHEMBL4129565,ADORA1,enamine,VS_set_ADORA1_17727,7.046011,0.12163336229365769,0.11642050390964379,0.1190669299806559,1.1906692998065591,0,3.1862000000000013,0,1503,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCc4ccccn4)nc32)c1,7.032942,9.987818
VS_set_ADORA1_17831,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=C(C=CO2)Br)C3=CC=CC=C3,B27R3.5261380,421.266,Z1359502340,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17831,7.192729,0.11565217391304349,0.05498602050326188,0.10137312033850868,1.0137312033850867,0,4.594600000000003,0,1949,CCOC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,23.612934,-7.947904
VS_set_ADORA1_17833,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=C(C=CO2)Cl)C3=CC=CC=C3,B27R3.5261380,376.816,Z2169634719,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17833,7.231665,0.11592920353982301,0.04677268475210477,0.09990796603932198,0.9990796603932198,0,4.485500000000003,0,1949,CCOC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,23.32301,-8.281545
VS_set_ADORA1_17834,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=C(C=CO2)F)C3=CC=CC=C3,B27R3.5261380,360.361,PV-005457734532,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17834,7.0584345,0.11900532859680284,0.044256120527306965,0.1019874973660039,1.019874973660039,0,3.9712000000000023,0,1949,CCOC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,23.403685,-8.40036
VS_set_ADORA1_17841,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCC1=C(N=C(S1)NC(=O)C2=C(C=CO2)Br)C3=CC=CC=C3,B24R3.2070232,377.257,Z1359589006,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17841,7.123581,0.12310437109723461,0.09935602575896964,0.11490173686374841,1.149017368637484,0,4.980300000000002,0,1950,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,16.478968,21.117947
VS_set_ADORA1_17844,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCC1=C(N=C(S1)NC(=O)C2=CC=C(O2)Br)C3=CC=CC=C3,B24R3.2070233,377.257,Z511377976,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17844,7.005801,0.11737943585077343,0.09233610341643583,0.10966637186006264,1.0966637186006265,0,4.980300000000003,0,1950,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,17.034937,21.011019
VS_set_ADORA1_17859,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCC1=C(N=C(S1)NCC2=CC=CO2)C3=CC=CC=C3,B22R3.5002,284.378,Z48862260,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17859,7.3299127,0.11459265890778872,0.08576642335766424,0.10777672745681018,1.0777672745681017,0,4.577600000000003,0,1469,O=C(c1ccccc1)c1sc(NCc2ccco2)nc1-c1ccco1,16.491333,20.327398
VS_set_ADORA1_17860,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CC(=O)C1=C(N=C(S1)NC(=O)C2=CC=CO2)C3=CC=CC=C3,B24R3.61700,312.345,Z29273108,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17860,7.1625543,0.09133271202236719,0.05970149253731343,0.07882033750384207,0.7882033750384208,0,3.8580000000000014,0,1970,CCCC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,17.894133,22.164413
VS_set_ADORA1_17866,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,O=C(NC1=NC(=CS1)C2=CC=CC=C2)C3=CC=CO3,B21R3.621,270.308,Z27772078,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17866,7.6810045,0.13043478260869565,0.10900473933649289,0.12117229932040299,1.2117229932040299,0,3.655400000000002,0,2407,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,18.312202,22.946314
VS_set_ADORA1_17876,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CCC1=C(N=C(S1)NC(=O)C2=CC=C(O2)C#N)C3=CC=CC=C3,B25R3.6191091,323.371,Z2213525558,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17876,7.263544,0.11801801801801802,0.09325946445060018,0.11071798590065443,1.1071798590065443,0,4.089480000000003,0,1950,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,17.084553,21.023136
VS_set_ADORA1_17882,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,CC(C)C1=C(N=C(S1)NC(=O)CC2=CC=CO2)C3=CC=CC=C3,B25R3.74548,326.414,Z1437861908,CHEMBL1222242,ADORA1,enamine,VS_set_ADORA1_17882,7.1240754,0.11180124223602485,0.10215053763440861,0.10984797638130173,1.0984797638130173,0,4.7077000000000035,0,1970,CCCC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,16.001287,14.428024
VS_set_ADORA1_17931,Cn1nc(NC(=O)Nc2ccccc2)c2ccnc(NC3CCCCC3)c21,O=C(CC1=CC=CC=C1)NC2=NC3=CC=CC=C3N2C4CCNCC4,B28R4.191689,334.416,Z6412233960,CHEMBL5174600,ADORA1,enamine,VS_set_ADORA1_17931,7.3111672,0.09760425909494233,0.08890845070422536,0.09382539899716456,0.9382539899716457,0,3.1420000000000012,0,3531,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1,1.6272526,11.66973
VS_set_ADORA1_17932,Cn1nc(NC(=O)Nc2ccccc2)c2ccnc(NC3CCCCC3)c21,O=C(CC1=CC=CC=C1)NC2=NC3=CC=CC=C3N2C4CCOCC4,B28R4.191689,335.4,Z5259659306,CHEMBL5174600,ADORA1,enamine,VS_set_ADORA1_17932,7.3981276,0.10363153232949512,0.09410729991204925,0.09931226441598422,0.9931226441598422,0,3.5690000000000026,0,3531,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1,1.6003635,11.703596
VS_set_ADORA1_17979,CCOc1ccc2c(OCC)cc(-c3ccccc3)nc2n1,CCOC1=CC=C(C=N1)C2=CC(=NN2)C3=CC=CC=C3,B22R3.33,265.31,PV-008539437491,CHEMBL102974,ADORA1,enamine,VS_set_ADORA1_17979,7.1695623,0.1746880570409982,0.16696750902527077,0.1713005148839088,1.713005148839088,0,3.5374000000000017,0,242,CCCn1c(=O)[nH]c2cc(-c3ccccc3)[nH]c2c1=O,-10.5999775,-10.445923
VS_set_ADORA1_18033,CCOc1ccc2c(OCC)cc(-c3ccccc3)nc2n1,CCOC1=CC=C(C=C1)C2=CC(=NN2)C3=CC=CC=C3,B22R3.33,264.322,Z4954975761,CHEMBL102974,ADORA1,enamine,VS_set_ADORA1_18033,7.0793705,0.27864344637946836,0.27298050139275765,0.27606950889918497,2.7606950889918496,0,4.142400000000002,0,718,CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,-10.868181,-11.020532
VS_set_ADORA1_18054,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(CC1CCOCC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B28R4.5091978,358.413,Z1222510191,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18054,7.2809076,0.10409252669039146,0.09591474245115453,0.10031438363736589,1.003143836373659,0,4.418300000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,19.614761,10.997598
VS_set_ADORA1_18057,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CCOCCCC(=O)NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3,B26R3.9805816,346.403,Z441855890,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18057,7.0567503,0.1161751563896336,0.10894596988485385,0.11316122438352208,1.1316122438352207,0,4.418300000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,21.74739,10.887797
VS_set_ADORA1_18061,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4CCOCC4,B27R4.23345617,344.387,Z73266187,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18061,7.383448,0.09764918625678119,0.08594449418084155,0.09281848357549324,0.9281848357549324,0,4.028200000000003,0,1843,O=C(Nc1ccc(-c2ccncn2)c(-c2ccco2)n1)C1CC1,19.105087,10.084931
VS_set_ADORA1_18062,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(CC1CCOC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B27R4.23361078,344.387,Z1245854417,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18062,7.3312087,0.09798775153105861,0.08955223880597014,0.09490468432083929,0.9490468432083928,1,4.028200000000003,0,1475,O=C(c1ccccc1)c1sc(NC2CCN(Cc3ccccc3F)CC2)nc1-c1ccco1,18.4633,11.551065
VS_set_ADORA1_18063,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(C[C@H]1CCOC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B27R4.23361078,344.387,Z1852067145,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18063,7.3312087,0.09798775153105861,0.08955223880597014,0.09490468432083929,0.9490468432083928,1,4.028200000000003,0,1475,O=C(c1ccccc1)c1sc(NC2CCN(Cc3ccccc3F)CC2)nc1-c1ccco1,18.81674,11.234864
VS_set_ADORA1_18064,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(CCC1CCOCC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B29R4.10369343,372.44,Z1295654594,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18064,7.150539,0.10723860589812333,0.10218340611353711,0.10528440982172335,1.0528440982172336,0,4.808400000000004,0,122,Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,20.386345,11.905707
VS_set_ADORA1_18065,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(COC1CCOCC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B29R4.10369343,374.413,Z1222510192,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18065,7.015576,0.10808435852372583,0.10247349823321555,0.10563578308525368,1.0563578308525368,0,3.797200000000002,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,20.858585,13.027737
VS_set_ADORA1_18077,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CC1OCCC1C(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B27R4.12048007,344.387,Z1575513103,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18077,7.4096246,0.09042553191489362,0.07548845470692718,0.08670847606236326,0.8670847606236326,2,4.026600000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,15.646819,10.29952
VS_set_ADORA1_18078,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,C[C@H]1OCC[C@H]1C(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B27R4.12048007,344.387,Z4415539246,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18078,7.4096246,0.09042553191489362,0.07548845470692718,0.08670847606236326,0.8670847606236326,2,4.026600000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,15.852856,9.788248
VS_set_ADORA1_18080,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CC(C)OCCCC(=O)NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3,B27R3.36098592,360.429,Z1650814332,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18080,7.215184,0.11436170212765957,0.10865724381625441,0.11115145018998582,1.1115145018998582,0,4.8068000000000035,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,22.383204,11.160998
VS_set_ADORA1_18085,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4=CCOCC4,B27R4.23345617,342.371,Z2142442928,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18085,7.272819,0.10530973451327434,0.09477413640389726,0.10157026451499909,1.0157026451499909,0,3.9483000000000024,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,17.46066,12.9781885
VS_set_ADORA1_18086,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(C=CC1CCOCC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B29R4.10369343,370.424,Z1183476229,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18086,7.140616,0.10383944153577661,0.09574468085106383,0.10124466291589918,1.0124466291589918,0,4.584400000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,19.06301,13.839224
VS_set_ADORA1_18087,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CO[C@H]1C[C@H](C1)CC(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B28R4.56468630,358.413,Z4415539312,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18087,7.2787766,0.10615521855486174,0.09982332155477032,0.10459471882784359,1.045947188278436,0,4.416700000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,20.412811,10.955736
VS_set_ADORA1_18088,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(CCC1CCOC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B28R4.61951220,358.413,Z1359455741,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18088,7.377712,0.1044776119402985,0.09717314487632508,0.10220570206640309,1.022057020664031,1,4.418300000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,19.69299,11.719459
VS_set_ADORA1_18092,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4CCCOCC4,B28R4.561522719,358.413,Z1898900010,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18092,7.348536,0.09874326750448834,0.08888888888888889,0.09453079344124934,0.9453079344124934,1,4.418300000000003,0,1843,O=C(Nc1ccc(-c2ccncn2)c(-c2ccco2)n1)C1CC1,18.590595,10.06124
VS_set_ADORA1_18096,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CCOCCOC(C)C(=O)NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3,B28R3.102342001,376.429,Z750879576,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18096,7.1277432,0.11703056768558952,0.10679611650485436,0.11460973807751215,1.1460973807751216,1,4.043200000000002,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,22.967419,9.787829
VS_set_ADORA1_18098,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,COC1COCCC1CC(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B30R4.14574132,388.439,Z2314226651,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18098,7.3681946,0.0986159169550173,0.08963093145869948,0.09610712510919889,0.9610712510919889,2,4.043200000000002,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,17.839539,12.025389
VS_set_ADORA1_18100,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,COC1(CCOCC1)CC(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B30R4.932196584,388.439,Z4378734341,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18100,7.338537,0.0979020979020979,0.09218612818261633,0.09490178543609676,0.9490178543609675,0,4.187300000000003,0,3918,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,18.596607,12.948476
VS_set_ADORA1_18101,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,N#CC1(CCOCC1)CC(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B30R4.932196584,383.423,Z2670983125,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18101,7.2878637,0.10758377425044091,0.10061782877316858,0.10488788912746363,1.0488788912746363,0,4.312080000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,19.676996,12.727972
VS_set_ADORA1_18104,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,COCC(C)CC(=O)NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3,B26R3.38107421,346.403,Z1389260332,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18104,7.2072234,0.11024305555555555,0.10344827586206896,0.10824454354535032,1.0824454354535031,1,4.274200000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,21.366507,11.655226
VS_set_ADORA1_18105,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4C5C4COC5,B28R5.64137605,342.371,Z5636177228,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18105,7.2196436,0.09473684210526316,0.08103294746215495,0.08941745309185307,0.8941745309185307,2,3.4940000000000024,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,17.198318,9.806155
VS_set_ADORA1_18106,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)[C@@H]4[C@@H]5[C@H]4COC5,B28R5.64137605,342.371,Z2670983135,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18106,7.2196436,0.09473684210526316,0.08103294746215495,0.08941745309185307,0.8941745309185307,3,3.4940000000000024,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,17.195896,10.307884
VS_set_ADORA1_18107,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(CC1C[C@H]2[C@@H]1COC2)NC3=NC(=C(S3)C4=CC=CO4)C5=CC=CO5,B30R5.361359233,370.424,Z4415538909,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18107,7.509204,0.10720562390158173,0.09843205574912892,0.10466114613459987,1.0466114613459987,3,4.274200000000003,0,1475,O=C(c1ccccc1)c1sc(NC2CCN(Cc3ccccc3F)CC2)nc1-c1ccco1,19.01214,12.150882
VS_set_ADORA1_18108,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CC1CC(CCO1)C(=O)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B28R4.34648005,358.413,Z1601599131,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18108,7.6447787,0.09666080843585237,0.08421985815602837,0.0918442609522658,0.9184426095226581,2,4.416700000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,17.983469,9.448878
VS_set_ADORA1_18109,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CC(C(=O)NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4CCOC4,B28R4.38059449,358.413,Z4371340921,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18109,7.340342,0.09569798068481124,0.08495575221238938,0.09339496132284236,0.9339496132284236,2,4.274200000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,16.97017,11.306347
VS_set_ADORA1_18110,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C(F)C4CCOC4,B28R4.38059449,362.377,Z4371340918,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18110,7.1821556,0.09523809523809523,0.08325952170062002,0.09179491528129172,0.9179491528129172,2,3.976200000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,16.587568,11.682695
VS_set_ADORA1_18112,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4(CCOCC4)F,B28R4.960071573,362.377,Z2806402580,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18112,7.0911155,0.09964726631393298,0.09306409130816505,0.09680175588335307,0.9680175588335307,0,4.120300000000003,0,1475,O=C(c1ccccc1)c1sc(NC2CCN(Cc3ccccc3F)CC2)nc1-c1ccco1,17.907646,10.763679
VS_set_ADORA1_18114,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,CC(C(=O)NC1=NC(=C(S1)C2=NC=CN2)C3=CC=CC=C3)N4CCOCC4,B30R4.44439515,383.469,Z981852564,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18114,7.237544,0.10964912280701754,0.10341805433829973,0.10785192143963103,1.0785192143963103,1,2.859400000000001,0,255,Cc1nc2nc(-c3ccccc3)[nH]c(NC(C)c3ccccc3)c-2c1C,15.319519,12.812482
VS_set_ADORA1_18121,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(COCC1CCOCC1)NC2=NC(=C(S2)C3=CC=CO3)C4=CC=CO4,B30R4.44183288,388.439,Z4371340931,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18121,7.15017,0.11082251082251082,0.10572687224669604,0.10861567878846282,1.086156787884628,0,4.044800000000002,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,20.422546,13.668053
VS_set_ADORA1_18122,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,O=C(NC1=NC(=C(S1)C2=CC=CO2)C3=CC=CO3)C4CCSCC4,B27R4.23345617,360.453,Z1188480441,CHEMBL252345,ADORA1,enamine,VS_set_ADORA1_18122,7.3926363,0.09883198562443846,0.08765652951699464,0.09400467374911761,0.9400467374911761,0,4.744800000000003,0,1843,O=C(Nc1ccc(-c2ccncn2)c(-c2ccco2)n1)C1CC1,18.888918,9.002256
