QSPRID,qrySmiles,hitSmiles,anonIdx,mw,id,qry_molecule_chembl_id,target_id,provider,QSPRID,predictions,nn_max,nn_min,nn_mean,nn_sum,n_chiral_centers,logP,lipinski_violations,nn_index,nn_smiles,tsne1,tsne2
VS_set_NR3C2_01787,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(C#N)cccc21,NC(=O)C(N1CCc2c1cccc2)c3ccc(cc3)F,B22R3.46482,270.302,31866782,CHEMBL4746794,NR3C2,emolecules,VS_set_NR3C2_01787,7.057786,0.09912280701754386,0.09090909090909091,0.09639443724171134,0.9639443724171135,1,2.4148000000000005,0,743,O=C1COc2ccc(C(=O)N3CCCc4ccccc43)cc2N1,-48.97992,89.526985
VS_set_NR3C2_01805,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(C#N)cccc21,Cc1cccc2c1CCN(C2)C(C(=O)N)c3ccc(cc3)F,B24R3.25165881,298.355,318719043,CHEMBL4746794,NR3C2,emolecules,VS_set_NR3C2_01805,7.231732,0.11879432624113476,0.11592920353982301,0.11731694811701901,1.17316948117019,1,2.718820000000001,0,598,NC(=O)Nc1cc(N2CCCC2c2ccc(F)cc2)ccn1,-64.52795,106.89997
VS_set_NR3C2_01811,COC(=O)C(c1ccc(F)cc1Cl)n1ccc2c(C#N)cccc21,NC(=O)C(N1CCc2c(cccc2C1)F)c3ccc(cc3)F,B24R3.25165881,302.319,318687995,CHEMBL4746794,NR3C2,emolecules,VS_set_NR3C2_01811,7.1621385,0.11169284467713787,0.10701754385964912,0.10964773908078167,1.0964773908078167,1,2.5495,0,235,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CCC3C2c2ccc(F)cc2)cc1,-68.43261,98.105385
VS_set_NR3C2_02069,Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,CC1(CCc2cc(ccc2O1)c3[nH]ncc3N)C,B20R3.3068854,243.305,313795821,CHEMBL134260,NR3C2,emolecules,VS_set_NR3C2_02069,7.021137,0.1202809482001756,0.1153169014084507,0.11812324128307741,1.181232412830774,0,2.7625,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,157.76224,-95.21172
VS_set_NR3C2_02070,Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,CC1CC(N(c2c1cc(cc2)/C=C\3/NC(=S)NC3=O)C)(C)C,B24R3.686071008,315.435,48556702,CHEMBL134260,NR3C2,emolecules,VS_set_NR3C2_02070,7.290954,0.09947643979057591,0.08833922261484099,0.09659856345156326,0.9659856345156326,1,2.753800000000001,0,34,Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,98.007576,-22.418657
VS_set_NR3C2_02073,Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,Cc1[nH]c2ccc(cc2c1C)c3cc(cn3C)N,B20R3.4236762,239.316,324785064,CHEMBL134260,NR3C2,emolecules,VS_set_NR3C2_02073,7.1232047,0.12599118942731277,0.11992945326278659,0.12408533288775492,1.2408533288775492,0,3.372440000000001,0,50,Cn1c(=O)cc(C(F)(F)F)c2cc3c(cc21)NC1CCCCC31,27.271664,48.59138
VS_set_NR3C2_02121,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,CCCOc1ccc2c(cc(=O)oc2c1C)C(F)(F)F,B21R2.5350559,286.247,2189366,CHEMBL7289,NR3C2,emolecules,VS_set_NR3C2_02121,7.2127995,0.1793041926851026,0.15336322869955157,0.17039741690680948,1.7039741690680947,0,3.9090200000000026,0,22,CCC1CNc2cc3oc(=O)cc(C(F)(F)F)c3cc2C1CC,264.79208,146.23729
VS_set_NR3C2_02147,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,CC(C)CCOc1ccc2c(cc(=O)oc2c1C)C(F)(F)F,B23R2.162713057,314.3,2147449,CHEMBL7289,NR3C2,emolecules,VS_set_NR3C2_02147,7.0157847,0.15491731940818101,0.13777777777777778,0.14925484520330884,1.4925484520330885,0,4.545120000000003,0,22,CCC1CNc2cc3oc(=O)cc(C(F)(F)F)c3cc2C1CC,274.6512,155.18347
VS_set_NR3C2_02157,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,CC(C)(N)CNC(=O)/C=C/c1cccc(c1)C(F)(F)F,B20R1.2773811,286.293,301789149,CHEMBL7289,NR3C2,emolecules,VS_set_NR3C2_02157,7.048572,0.20668425681618294,0.20246478873239437,0.2049096838305388,2.0490968383053882,0,2.5721000000000007,0,668,CCC(C(=O)NCC(F)(F)F)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,8.05111,60.854332
VS_set_NR3C2_02162,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,Cc1c(ccc2c1oc(=O)cc2C(F)(F)F)OCC=C,B21R2.5350559,284.231,2149134,CHEMBL7289,NR3C2,emolecules,VS_set_NR3C2_02162,7.021848,0.18078602620087336,0.16042780748663102,0.174573243521506,1.7457324352150598,0,3.6850200000000024,0,22,CCC1CNc2cc3oc(=O)cc(C(F)(F)F)c3cc2C1CC,258.98947,159.02493
VS_set_NR3C2_02173,CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,Cc1[nH]c2cc3c(cc(=O)[nH]c3cc2c1C)C(F)(F)F,B22R3.264890386,280.246,330311519,CHEMBL7289,NR3C2,emolecules,VS_set_NR3C2_02173,7.111598,0.17976513098464317,0.17104072398190046,0.17614249364491102,1.7614249364491104,0,3.6450400000000016,0,47,CC1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C1C,217.78041,-36.4499
VS_set_NR3C2_02232,COc1ccccc1CCc1cccc(NC(N)=O)n1,COc1ccccc1C(=O)Nc2cccc(n2)C(=O)N,B21R2.60248,271.272,323650998,CHEMBL4075462;CHEMBL4075462,NR3C2,emolecules,VS_set_NR3C2_02232,7.0252705,0.16695957820738136,0.14981617647058823,0.16246151406983259,1.6246151406983258,0,1.4413999999999998,0,724,COc1ccccc1CCc1cccc(NC(N)=O)n1,-57.39816,45.637486
VS_set_NR3C2_02377,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCOC(=O)C1=C(OC(=C(C1c2ccc(cc2F)F)C#N)N)C,B24R2.95465776,320.291,2345864,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02377,7.1665583,0.09347442680776014,0.07310469314079422,0.08633207802770408,0.8633207802770408,1,2.6095800000000002,0,187,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,148.88802,129.2998
VS_set_NR3C2_02380,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC1=C(C(C(=C(O1)N)C#N)c2ccc(cc2Cl)Cl)C(=O)OC(C)(C)C,B26R2.455128033,381.254,6765660,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02380,7.117871,0.10438596491228071,0.08738738738738738,0.10021218698426784,1.0021218698426784,1,4.416780000000004,0,859,CC1=C(C#N)C(c2ccc(F)cc2Cl)C(C(=O)OC(C)(C)C)=C(C)N1,200.1764,85.25823
VS_set_NR3C2_02381,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC1=C(C(C(=C(O1)N)C#N)c2ccccc2C)C(=O)OC(C)(C)C,B25R2.6996908,326.39,2467798,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02381,7.00431,0.1068904593639576,0.08860759493670886,0.10120521924329766,1.0120521924329766,1,3.4184000000000028,0,167,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1ccccc1C,194.9702,113.35814
VS_set_NR3C2_02382,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)c3ccc(cc3Cl)Cl)C#N,B26R3.103479856,361.266,627929,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02382,7.062972,0.09591474245115453,0.09308510638297872,0.0946381946155154,0.946381946155154,1,5.120980000000003,1,200,CCCC1=C(C(=O)OC)C(c2ccc(F)cc2Cl)C(C#N)=C(C)N1,171.14445,4.035912
VS_set_NR3C2_02388,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCCC1=C(C(C(=C(O1)N)C#N)c2ccc(cc2F)F)C(=O)OCC,B26R2.45336830,348.345,1254592,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02388,7.0475707,0.0944055944055944,0.07953529937444147,0.0879738840056972,0.8797388400569719,1,3.389780000000002,0,187,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,135.87175,98.931244
VS_set_NR3C2_02398,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCOC(=O)C1=C(N(C(=O)NC1c2ccc(cc2Cl)Cl)CC)C,B24R2.14260363,357.232,17398091,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02398,7.0938964,0.0960352422907489,0.08230088495575222,0.08969946621567945,0.8969946621567945,1,3.9167000000000023,0,197,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(C)=C(C#N)C1c1ccccc1Cl,38.920624,92.22284
VS_set_NR3C2_02399,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCOC(=O)C1=C(OC(=C(C1c2ccc(cc2Cl)Cl)C#N)N)C,B24R2.95465776,353.2,1235110,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02399,7.5374336,0.10301953818827708,0.08467023172905526,0.09770510949048974,0.9770510949048974,1,3.638180000000002,0,197,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(C)=C(C#N)C1c1ccccc1Cl,173.02194,94.45626
VS_set_NR3C2_02403,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC1(CC(=O)C2=C(C1)OC(=C(C2c3ccc(cc3F)Br)C#N)N)C,B26R3.103479856,391.234,3748054,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02403,7.147265,0.1001727115716753,0.09473684210526316,0.09798120769726762,0.9798120769726761,1,4.039080000000003,0,377,CC1NC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,101.81577,55.840885
VS_set_NR3C2_02410,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCOC(=O)C1=C(OC(=C(C1c2ccc(cc2C)C)C#N)N)C,B24R2.95465776,312.364,1224137,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02410,7.0352597,0.1048951048951049,0.08961845607808341,0.09828427272329225,0.9828427272329225,1,2.948220000000001,0,196,CCOC(=O)C1=C(c2ccccc2)NC(C)=C(C#N)C1c1ccccc1Cl,183.04475,129.5945
VS_set_NR3C2_02421,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC1=C(C(n2nnnc2N1)c3ccc(cc3Cl)Cl)C(=O)OC(C)(C)C,B27R3.136768466,382.245,30572536,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02421,7.167591,0.09866666666666667,0.09066666666666667,0.09602653448865789,0.9602653448865789,1,3.610500000000002,0,859,CC1=C(C#N)C(c2ccc(F)cc2Cl)C(C(=O)OC(C)(C)C)=C(C)N1,130.37679,3.751543
VS_set_NR3C2_02422,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCCC1=C(C(C(=C(O1)N)C#N)c2ccc(cc2Cl)Cl)C(=O)OCC,B26R2.45336830,381.254,567964,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02422,7.4315443,0.09982486865148861,0.08664898320070734,0.09425272426990927,0.9425272426990927,1,4.4183800000000035,0,197,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(C)=C(C#N)C1c1ccccc1Cl,143.87048,78.46421
VS_set_NR3C2_02430,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC(C)OC(=O)C1=C(NC2=C(C1c3ccc(cc3Cl)Cl)C(=O)CCC2)C,B28R3.3627912626,394.292,1207271,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02430,7.3009925,0.09823008849557523,0.08179419525065963,0.09086977751458793,0.9086977751458792,1,4.912900000000004,0,620,CC1=C(C#N)C(c2cccc3c(=O)cc(C)oc23)C(C(=O)OC(C)C)=C(C)N1,158.84113,24.825218
VS_set_NR3C2_02437,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC(C)NC(=O)C1=C(Oc2c(c(nn2C)C)C1c3ccc(cc3F)F)N,B28R3.3392783226,362.374,327098366,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02437,7.156244,0.10112359550561797,0.09652173913043478,0.09892287865464738,0.9892287865464738,1,2.22592,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,54.268288,36.557095
VS_set_NR3C2_02439,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CCOC(=O)C1=C(OC2=C(C1c3ccc(cc3F)Br)C(=O)CC(C2)(C)C)N,B29R3.4985937825,438.288,3745380,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02439,7.054884,0.10008703220191471,0.08979947689625109,0.09795681221919858,0.9795681221919859,1,4.0786000000000024,0,325,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1cccc2c(=O)cc(C)oc12,92.565605,62.21197
VS_set_NR3C2_02442,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC(C)(C)c1[nH]nc2c1C(C(=C(O2)N)C#N)c3ccc(cc3Cl)Cl,B26R3.13133558,363.242,3745182,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02442,7.1178784,0.0989492119089317,0.09273840769903761,0.09663653635312477,0.9663653635312477,1,4.232180000000002,0,620,CC1=C(C#N)C(c2cccc3c(=O)cc(C)oc23)C(C(=O)OC(C)C)=C(C)N1,121.80271,34.85468
VS_set_NR3C2_02443,CCN1C(C)=C(C#N)C(c2ccc(F)cc2F)C(C(=O)OC(C)(C)C)=C1C,CC(C)(C)c1n[nH]c2c1C(C(=C(O2)N)C#N)c3ccc(cc3Cl)Cl,B26R3.13133558,363.242,590314,CHEMBL1215328,NR3C2,emolecules,VS_set_NR3C2_02443,7.134367,0.10165073848827107,0.09615384615384616,0.09949338099099124,0.9949338099099124,1,4.232180000000002,0,620,CC1=C(C#N)C(c2cccc3c(=O)cc(C)oc23)C(C(=O)OC(C)C)=C(C)N1,122.299515,23.673243
VS_set_NR3C2_02463,CC1(C)OC(=O)Nc2ccc(-c3ccc(F)c(Cl)c3)cc21,CCOC(=O)Nc1ccc(cc1)Nc2ccc(c(c2)Cl)F,B22R2.696867,308.736,184572550,CHEMBL343306,NR3C2,emolecules,VS_set_NR3C2_02463,7.0980644,0.3045414069456812,0.2882298424467099,0.30030251950645065,3.0030251950645064,0,4.791100000000002,0,19,CC1(C)OC(=O)Nc2ccc(-c3ccc(F)c(Cl)c3)cc21,250.10548,230.28412
VS_set_NR3C2_02508,CC1(C)OC(=O)Nc2ccc(-c3ccc(F)c(Cl)c3)cc21,CCOC(=O)Nc1ccc(cc1)Nc2ccc(c(c2)Cl)C,B22R2.696867,304.772,184572460,CHEMBL343306,NR3C2,emolecules,VS_set_NR3C2_02508,7.177896,0.2669642857142857,0.25975177304964536,0.2650272354844561,2.650272354844561,0,4.960420000000003,0,821,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(CCO)n1-c1ccc(Cl)cc1C(F)(F)F,252.96083,221.74918
VS_set_NR3C2_02612,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(c1)NC(=O)c2ccccc2Cc3ccccc3,B29R3.91534206,380.462,24060840,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02612,7.3285995,0.15140845070422534,0.14348981399468555,0.148459308516827,1.48459308516827,0,3.901200000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-299.02277,67.90694
VS_set_NR3C2_02614,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CN(C)c1cccc(c1)C=C2c3ccccc3CCc4c2cccc4,B28R4.37273194,325.447,49843283,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02614,7.7950516,0.1551270815074496,0.08301526717557252,0.14200238755189581,1.420023875518958,0,5.4401000000000055,1,449,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,181.67839,-246.142
VS_set_NR3C2_02616,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cc(ccc1F)NC(=O)c2ccccc2Cc3ccccc3,B30R3.169636128,398.452,24005326,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02616,7.0198493,0.14085739282589677,0.1354895104895105,0.1390761725319282,1.3907617253192819,0,4.040300000000003,0,860,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(CCF)n1-c1ccc(F)cc1OC(F)F,-284.609,70.53211
VS_set_NR3C2_02617,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(c1)NC(=O)c2ccccc2c3ccccc3,B28R3.5882379,366.435,30018876,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02617,7.0933304,0.160352422907489,0.152753108348135,0.15686944419251045,1.5686944419251045,0,3.977400000000002,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-323.5917,70.981995
VS_set_NR3C2_02623,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(c1)C(=O)Nc2ccccc2Sc3ccccc3,B29R3.91613180,398.501,322762081,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02623,7.086393,0.17006200177147918,0.15803571428571428,0.16587405643524217,1.6587405643524218,0,4.4616000000000025,0,450,CC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-257.2269,7.3270383
VS_set_NR3C2_02624,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,OC1c2ccccc2C(=Cc3cccc(c3)[N+](=O)[O-])c4c1cccc4,B28R4.142574842,329.349,4668029,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02624,7.426063,0.17907801418439717,0.1709706144256456,0.17570890437083628,1.7570890437083628,0,4.578800000000004,0,30,CC1=CC(C)(C)Nc2ccc3c(c21)COc1ccc([N+](=O)[O-])cc1-3,143.84993,-215.12631
VS_set_NR3C2_02628,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,NS(=O)(=O)Nc1cccc(c1)CNC(=O)c2ccccc2COc3ccccc3,B31R3.1300223884,411.476,24016994,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02628,7.1455708,0.1512532411408816,0.14559721011333915,0.14949815335826105,1.4949815335826107,0,2.811000000000001,0,372,COc1cccc(CNC(=O)C2(Cc3ccccc3)OC(=O)N(C(C)c3ccccc3)C2=O)c1,-331.38156,-2.3876154
VS_set_NR3C2_02629,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,Cc1cccc(c1)COc2ccccc2C(=O)Nc3ccc(c(c3)NS(=O)(=O)C)F,B32R3.633302275,428.478,24005904,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02629,7.403666,0.12641673931996514,0.12142237640936687,0.1247294461663436,1.247294461663436,0,4.336920000000002,0,860,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(CCF)n1-c1ccc(F)cc1OC(F)F,-348.75275,61.284485
VS_set_NR3C2_02636,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(c1)NC(=O)c2ccccc2Nc3ccc(cc3)F,B30R3.48350409,399.44,31391269,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02636,7.254514,0.14235500878734622,0.12825112107623318,0.13813616902321116,1.3813616902321115,0,4.193100000000002,0,700,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,-315.27692,54.299107
VS_set_NR3C2_02645,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cccc(c1)NC(=O)c2occc2COc3ccccc3,B29R3.91534198,386.423,25664777,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02645,7.1851525,0.12422907488986784,0.11954624781849912,0.12228074069688204,1.2228074069688204,0,3.482400000000002,0,673,COC(=O)C(Cc1ccccc1)(c1ccc(Cl)cc1)n1ccc2c(NS(C)(=O)=O)cccc21,-311.06036,20.1356
VS_set_NR3C2_02649,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,[O-][N+](=O)c1cccc(c1)C=C2c3ccccc3C(=O)c4c2cccc4,B28R4.142574842,327.334,7455698,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02649,7.513358,0.20781527531083482,0.18207282913165265,0.2031201669742717,2.031201669742717,0,4.728100000000004,0,449,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,138.93533,-224.25699
VS_set_NR3C2_02664,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CN(C)c1ccc(cc1)C=C2c3ccccc3CCc4c2cccc4,B28R4.37097947,325.447,49843285,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02664,7.6895075,0.1708185053380783,0.09596928982725528,0.15825205806387072,1.582520580638707,0,5.4401000000000055,1,449,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,168.61047,-256.70517
VS_set_NR3C2_02665,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CN(C)c1ccccc1C=C2c3ccccc3CCc4c2cccc4,B28R4.37560211,325.447,49843281,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02665,7.7215233,0.14781834372217276,0.1016949152542373,0.13905449266846476,1.3905449266846475,0,5.4401000000000055,1,449,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,184.96997,-263.79218
VS_set_NR3C2_02681,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)Nc1cc(ccc1F)NC(=O)c2ccccc2SCc3cccs3,B30R3.169636111,436.547,44061872,CHEMBL3120320,NR3C2,emolecules,VS_set_NR3C2_02681,7.341456,0.12118570183086312,0.11391304347826087,0.11724493717482824,1.1724493717482825,0,4.803300000000003,0,860,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(CCF)n1-c1ccc(F)cc1OC(F)F,-258.48608,62.776604
VS_set_NR3C2_02704,CC(C)CC1CC(c2ccc(C(=O)O)cc2)=NN1c1ccc(C#N)cc1,CC(C)Cc1cc(nn1c2ccc(cc2)Cl)C(=O)Nc3ccc(cc3)C(=O)N,B30R3.48276722,396.871,322477383,CHEMBL1215054,NR3C2,emolecules,VS_set_NR3C2_02704,7.0383554,0.11401218450826806,0.10897994768962511,0.11269854559817938,1.1269854559817938,0,4.075400000000002,0,822,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(CC(C)O)n1-c1ccc(Cl)cc1C(F)(F)F,7.1370516,-7.369448
VS_set_NR3C2_02768,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2cccc(c2)C,B18R2.2556,226.271,38033035,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02768,7.227333,0.2991913746630728,0.2682464454976303,0.2943631059406517,2.943631059406517,0,3.483120000000002,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,-182.61266,285.53506
VS_set_NR3C2_02793,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2cc(ccc2C)C,B19R2.18894,240.298,315213220,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02793,7.0468373,0.27058823529411763,0.24859287054409004,0.2663080725538576,2.6630807255385758,0,3.791540000000003,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,-166.78606,284.7049
VS_set_NR3C2_02795,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2ccc(c(c2)C)C,B19R2.18903,240.298,315212198,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02795,7.320264,0.29155555555555557,0.28544776119402987,0.28939480345428475,2.8939480345428477,0,3.791540000000003,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,-181.97198,299.0283
VS_set_NR3C2_02796,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2ccc(c(c2)C)F,B19R2.18903,244.261,314068385,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02796,7.1955667,0.26576576576576577,0.2607913669064748,0.26377024108092656,2.6377024108092657,0,3.622220000000002,0,86,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cc(C)c(=O)c(C)c1)C(F)(F)F,-197.31718,282.0317
VS_set_NR3C2_02797,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2cccc(c2C)C,B19R2.18909,240.298,314190081,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02797,7.266064,0.25668449197860965,0.2467411545623836,0.2538629136729039,2.538629136729039,0,3.791540000000003,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,-168.355,297.98596
VS_set_NR3C2_02799,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2cc(cc(c2)C)C,B19R2.3397919,240.298,28305327,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02799,7.1403623,0.28994614003590663,0.27631578947368424,0.2861103881671896,2.861103881671896,0,3.791540000000003,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,-175.70964,273.7674
VS_set_NR3C2_02800,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COc1ccc(cc1C=O)c2cc(cc(c2)F)C,B19R2.3397919,244.261,315384475,CHEMBL4067551,NR3C2,emolecules,VS_set_NR3C2_02800,7.086028,0.24818840579710144,0.2411604714415231,0.24572495329700317,2.4572495329700317,0,3.622220000000002,0,132,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1)C(F)(F)F,-189.39647,269.86044
