"batch.code","well.name","plate.layout.info.Type","plate.layout.info.Stimulant","plate.layout.info.Stimulant dose","plate.layout.info.Stimulant unit","plate.layout.info.Stimulation solvent","plate.layout.info.Treatment","plate.layout.info.Treatment concentration","plate.layout.info.Treatment unit","plate.layout.info.Treatment solvent","plate.layout.info.Treatment 2","plate.layout.info.Treatment 2 concentration","plate.layout.info.Treatment 2 unit","plate.layout.info.Treatment 2 solvent","ID","obj.Mean(area).um2.meas","obj.Mean(area).meas.npi_plate","Fraction_dead_cells","increase_death_cells_pct","obj.count_corrected.meas"
"4064","D07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3161.484,84.71485523058942,0.385,-12.658333333333315,528
"4064","D08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3459.1,102.63956822733272,0.395,-11.658333333333315,524
"4064","D09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3114.97,81.91346358893755,0.405,-10.658333333333314,598
"4064","D10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3241.045,89.50689328033732,0.415,-9.658333333333319,561
"4064","D11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3280.231,91.86669562941763,0.419,-9.258333333333319,546
"4064","D12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3848.48,126.09145425440708,0.383,-12.858333333333317,521
"4064","D13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2971.874,73.29453013032841,0.408,-10.35833333333332,506
"4064","D14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3020.644,76.2318931512757,0.419,-9.258333333333319,518
"4064","D15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2846.467,65.74176477666185,0.445,-6.658333333333316,594
"4064","D16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2932.621,70.93091549958564,0.422,-8.958333333333318,579
"4064","D17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2926.672,70.5725610233117,0.389,-12.258333333333315,481
"4064","D18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2935.873,71.1266126249267,0.418,-9.358333333333318,497
"4064","D19","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1794.578,2.3879973488757944,0.485,-2.658333333333318,481
"4064","D20","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1744.459,-0.6306943475379239,0.487,-2.458333333333318,546
"4064","D21","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1785.528,1.8428410711399539,0.515,0.34166666666668455,382
"4064","D22","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1940.04,11.149255989551165,0.447,-6.458333333333316,421
"4064","E03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1541.903,-12.829995667500752,0.524,1.2416666666666853,695
"4064","E04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1649.956,-6.322430869633074,0.502,-0.9583333333333166,704
"4064","E05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.1,"uM","0.1pctDMSO","4064_1",2999.189,74.94016504796924,0.406,-10.558333333333314,637
"4064","E06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.1,"uM","0.1pctDMSO","4064_1",3195.855,86.78492417332063,0.415,-9.658333333333319,609
"4064","E07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3193.385,86.63624518848356,0.395,-11.658333333333315,578
"4064","E08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3601.639,111.22482653125654,0.41,-10.158333333333319,552
"4064","E09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2968.873,73.11408213163729,0.403,-10.858333333333315,564
"4064","E10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3209.871,87.62934456156178,0.407,-10.45833333333332,610
"4064","E11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3138.754,83.34561073347902,0.433,-7.858333333333317,475
"4064","E12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3260.314,90.66709766628794,0.409,-10.258333333333319,545
"4064","E13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3283.71,92.07637112085449,0.399,-11.258333333333315,497
"4064","E14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3095.427,80.73610393550572,0.402,-10.958333333333314,544
"4064","E15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3357.016,96.49162866629312,0.415,-9.658333333333319,586
"4064","E16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3284.946,92.15071061327302,0.406,-10.558333333333314,608
"4064","E17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3158.454,84.53250109106708,0.405,-10.658333333333314,536
"4064","E18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3014.298,75.85002960474978,0.423,-8.858333333333318,538
"4064","E19","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3074.706,79.48821707131786,0.429,-8.258333333333317,537
"4064","E20","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3502.749,105.26877181389551,0.415,-9.658333333333319,502
"4064","E21","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3310.694,93.70167386962869,0.403,-10.858333333333315,411
"4064","E22","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3428.719,100.8096730293383,0.375,-13.658333333333317,434
"4064","F03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1706.466,-2.9186987253080323,0.488,-2.358333333333318,692
"4064","F04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1736.234,-1.1256555833843294,0.503,-0.8583333333333165,668
"4064","F05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.1,"uM","0.1pctDMSO","4064_1",3137.377,83.26301129745846,0.419,-9.258333333333319,644
"4064","F06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.1,"uM","0.1pctDMSO","4064_1",3274.55,91.52486104034784,0.399,-11.258333333333315,594
"4064","F07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3449.749,102.07662130183859,0.394,-11.758333333333315,602
"4064","F08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3571.334,109.39937899520169,0.402,-10.958333333333314,577
"4064","F09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3088.126,80.29642078376538,0.421,-9.058333333333318,591
"4064","F10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3090.221,80.42286145890459,0.435,-7.658333333333317,620
"4064","F11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3443.15,101.67887324838564,0.398,-11.358333333333315,532
"4064","F12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3824.756,124.662484011251,0.403,-10.858333333333315,559
"4064","F13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3495.174,104.8125687749511,0.401,-11.058333333333314,448
"4064","F14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3147.417,83.86725794096283,0.409,-10.258333333333319,510
"4064","F15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3563.214,108.91013618184904,0.433,-7.858333333333317,540
"4064","F16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3483.824,104.12889959681151,0.391,-12.058333333333316,591
"4064","F17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3156.478,84.41304959897577,0.425,-8.658333333333317,566
"4064","F18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3209.357,87.59821092798481,0.422,-8.958333333333318,547
"4064","F19","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3598.784,111.05263847616749,0.412,-9.95833333333332,533
"4064","F20","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3379.233,97.82910414954948,0.412,-9.95833333333332,542
"4064","F21","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3432.629,101.04539911213548,0.394,-11.758333333333315,409
"4064","F22","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3419.526,100.25625680800042,0.389,-12.258333333333315,469
"4064","G03","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3435.456,101.21568102639331,0.397,-11.458333333333314,642
"4064","G04","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3648.614,114.05353952482291,0.397,-11.458333333333314,639
"4064","G05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4064_1",3162.062,84.74980114582891,0.392,-11.958333333333314,617
"4064","G06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4064_1",3354.609,96.34612658284149,0.407,-10.45833333333332,631
"4064","G07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3576.264,109.69610158459871,0.405,-10.658333333333314,547
"4064","G08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3395.507,98.80949591708604,0.409,-10.258333333333319,595
"4064","G09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3562.703,108.87963792854913,0.404,-10.758333333333315,582
"4064","G10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3076.575,79.60067938036127,0.44,-7.158333333333316,616
"4064","G11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3645.965,113.89405907527549,0.39,-12.158333333333315,561
"4064","G12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3662.657,114.89986605389532,0.419,-9.258333333333319,573
"4064","G13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3358.4,96.57486348259077,0.407,-10.45833333333332,572
"4064","G14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3180.813,85.87887189820253,0.441,-7.058333333333317,567
"4064","G15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3414.789,99.97097106359085,0.414,-9.758333333333319,523
"4064","G16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3257.38,90.49046194925934,0.408,-10.35833333333332,512
"4064","G17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3126.373,82.60030966846254,0.438,-7.3583333333333165,568
"4064","G18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3363.08,96.85633694533784,0.439,-7.258333333333317,525
"4064","G19","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",798.145,-57.625575962293375,0.986,47.441666666666684,26
"4064","G20","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",645.954,-66.79157183946961,0.99,47.84166666666668,22
"4064","G21","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",816.795,-56.50222363241346,0.978,46.64166666666668,31
"4064","G22","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",720.179,-62.3210362099249,0.986,47.441666666666684,25
"4064","H03","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3856.651,126.58387396914515,0.375,-13.658333333333317,623
"4064","H04","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3371.418,97.35892274450923,0.399,-11.258333333333315,642
"4064","H05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4064_1",3266.957,91.06738724084921,0.405,-10.658333333333314,648
"4064","H06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4064_1",3375.416,97.59973186952307,0.387,-12.458333333333316,651
"4064","H07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3274.51,91.5223195192395,0.411,-10.05833333333332,632
"4064","H08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3712.69,117.91283932781533,0.387,-12.458333333333316,561
"4064","H09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3224.755,88.52523075224656,0.426,-8.558333333333318,601
"4064","H10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3500.349,105.12390511072098,0.42,-9.158333333333319,625
"4064","H11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3502.26,105.2389089408727,0.421,-9.058333333333318,605
"4064","H12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3325.165,94.57278022950732,0.391,-12.058333333333316,595
"4064","H13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3508.263,105.60044031853204,0.404,-10.758333333333315,545
"4064","H14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3287.919,92.32988785140998,0.424,-8.758333333333319,554
"4064","H15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3160.131,84.63352655512301,0.436,-7.558333333333317,544
"4064","H16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3469.363,103.25779323693291,0.434,-7.758333333333317,534
"4064","H17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2884.105,68.00880160528826,0.438,-7.3583333333333165,610
"4064","H18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3232.176,88.97253846731188,0.417,-9.458333333333318,571
"4064","H19","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",780.974,-58.659975053381885,0.985,47.34166666666668,29
"4064","H20","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",723.187,-62.13995283095669,0.991,47.941666666666684,23
"4064","H21","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",650.467,-66.51962908087877,0.985,47.34166666666668,28
"4064","H22","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",611.561,-68.86291154275496,0.989,47.74166666666668,26
"4064","I03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1711.818,-2.5965609248277794,0.527,1.5416666666666856,711
"4064","I04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1842.589,5.279612989873224,0.495,-1.6583333333333172,666
"4064","I05","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3602.48,111.27502157314598,0.413,-9.858333333333318,658
"4064","I06","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3512.724,105.86920617573747,0.491,-2.0583333333333176,682
"4064","I07","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2994.397,74.65106702189718,0.417,-9.458333333333318,574
"4064","I08","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3433.94,101.12418626649358,0.43,-8.158333333333317,557
"4064","I09","treatment","FSK",2.5,"uM","0.1pctDMSO","22755240",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3475.046,103.60026320627978,0.42,-9.158333333333319,629
"4064","I10","treatment","FSK",2.5,"uM","0.1pctDMSO","22755240",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3634.583,113.20848375630467,0.401,-11.058333333333314,587
"4064","I11","treatment","FSK",2.5,"uM","0.1pctDMSO","22755240",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3226.545,88.63324539935041,0.389,-12.258333333333315,664
"4064","I12","treatment","FSK",2.5,"uM","0.1pctDMSO","22755240",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3421.919,100.40048813089788,0.428,-8.358333333333318,571
"4064","I13","treatment","FSK",2.5,"uM","0.1pctDMSO","27070328",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3131.864,82.93070741254486,0.433,-7.858333333333317,619
"4064","I14","treatment","FSK",2.5,"uM","0.1pctDMSO","27070328",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3195.892,86.78683031415187,0.438,-7.3583333333333165,587
"4064","I15","treatment","FSK",2.5,"uM","0.1pctDMSO","27070328",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2599.517,50.86814787046343,0.454,-5.758333333333315,614
"4064","I16","treatment","FSK",2.5,"uM","0.1pctDMSO","27070328",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2708.085,57.40748168218515,0.454,-5.758333333333315,607
"4064","I17","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",727.228,-61.896602184834514,0.982,47.04166666666668,39
"4064","I18","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",766.407,-59.536799835754216,0.985,47.34166666666668,28
"4064","I19","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1703.689,-3.0858037381804433,0.531,1.941666666666686,631
"4064","I20","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1718.684,-2.1829283644477835,0.534,2.2416666666666862,615
"4064","I21","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1712.031,-2.583853319286145,0.528,1.6416666666666857,624
"4064","I22","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1691.46,-3.8228448595948614,0.518,0.6416666666666848,653
"4064","J03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1811.42,3.402699651374772,0.497,-1.458333333333317,729
"4064","J04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1763.086,0.4913872217878171,0.51,-0.1583333333333159,701
"4064","J05","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3339.191,95.41783599802557,0.411,-10.05833333333332,620
"4064","J06","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3519.798,106.29554634165908,0.409,-10.258333333333319,645
"4064","J07","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3044.258,77.65450959166097,0.415,-9.658333333333319,606
"4064","J08","treatment","FSK",2.5,"uM","0.1pctDMSO","1823372",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3006.824,75.39954498829906,0.433,-7.858333333333317,626
"4064","J09","treatment","FSK",2.5,"uM","0.1pctDMSO","22755240",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3575.308,109.63891735966138,0.399,-11.258333333333315,616
